Date,Location,Link,lat,long
6/21/17,"1200 S Avers Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170621-story.html,41.86608285,-87.72155038
6/21/17,"1200 S Avers Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170621-story.html,41.86608285,-87.72155038
5/11/17,"1200 S Independence Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170511-story.html,41.86611164,-87.72017517
5/14/17,"1200 S Lawndale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170513-story.html,41.86614222,-87.71788774
1/23/17,"1200 S Spaulding Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170123-story.html,41.86625183,-87.70813756
3/2/17,"3800 W Roosevelt Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170302-story.html,41.86629005,-87.72030674
2/11/17,"3800 W Roosevelt Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170210-story.html,41.86629005,-87.72030674
5/17/17,"1200 S Avers Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170517-story.html,41.86629022,-87.72030613
5/17/17,"1200 S Avers Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170517-story.html,41.86629022,-87.72030613
2/10/17,"3700 W Roosevelt Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170210-story.html,41.86632223,-87.71801479
2/1/17,"3700 W Roosevelt Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violoence-20170201-story.html,41.86632223,-87.71801479
2/19/17,"4200 W Roosevelt Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170219-story.html,41.86635971,-87.73044586
6/23/17,"4000 W Roosevelt Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.86641,-87.72562
3/5/17,"3900 W Roosevelt Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170304-story.html,41.86648941,-87.7229538
4/16/17,"3600 W Roosevelt Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170416-story.html,41.86659241,-87.71572876
5/16/17,"1142 S Karlov Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.86678264,-87.72768168
1/3/17,"2700 W Roosevelt Rd, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.86685181,-87.69385529
2/1/17,"1310 W Roosevelt Rd, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violoence-20170201-story.html,41.86704844,-87.65951715
2/28/17,"3800 W Grenshaw St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170228-story.html,41.86719194,-87.7203349
2/28/17,"3800 W Grenshaw St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170228-story.html,41.86719194,-87.7203349
5/24/17,"3900 W Grenshaw St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170524-story.html,41.86737,-87.72294
1/6/17,"3900 W Grenshaw St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170106-story.html,41.86737061,-87.7229538
2/12/17,"1100 S Whipple St, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170212-story.html,41.86813205,-87.70210527
1/14/17,"1100 S Francisco Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.868175,-87.698745
1/14/17,"1100 S Francisco Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.868175,-87.698745
1/3/17,"3400 W Polk St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.86993408,-87.71934509
1/30/17,"3900 W Arthington St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-20170130-story.html,41.870101,-87.723083
2/1/17,"800 S Cicero Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violoence-20170201-story.html,41.87012863,-87.74525452
5/15/17,"3700 W Arthington St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170515-story.html,41.87017,-87.71856
1/15/17,"4700 W Polk St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.87053263,-87.74264485
6/12/17,"4700 W Polk St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170612-story.html,41.87053297,-87.74264503
6/18/17,"800 S Central Park Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html#nt=oft13a-1gp1,41.87069174,-87.71560564
1/7/17,"800 S California Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170107-story.html,41.87090302,-87.69625854
5/2/17,"3500 W Polk St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170502-story.html,41.87113,-87.71335
5/20/17,"5000 W Lexington St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170519-story.html,41.87115362,-87.74926476
1/9/17,"4520 W Lexington St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-shooting-violence-20170109-story.html,41.87154114,-87.73864634
1/9/17,"4520 W Lexington St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-shooting-violence-20170109-story.html,41.87154114,-87.73864634
6/24/17,"3800 W Lexington St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.87172497,-87.72049418
1/3/17,"3213 W Lexington St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.87182412,-87.70663351
1/3/17,"3200 W Lexington St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-three-shot-and-seriously-injured-in-east-garfield-park-20170103-story.html,41.87191464,-87.70604409
5/7/17,"2700 W Lexington St, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170506-story.html,41.87226,-87.69373
1/19/17,"700 S Lawndale Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-englewood-20170119-story.html,41.87249199,-87.71809593
1/18/17,"4700 W Flournoy St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170118-story.html,41.87251282,-87.7427597
1/28/17,"3800 W Flournoy St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-man-shot-in-back-in-south-shore-neighborhood-20170128-story.html,41.87262744,-87.72052333
5/18/17,"700 S Albany Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.87266138,-87.70346398
1/17/17,"700 S California Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-shooting-violence-20170117-story.html,41.87269211,-87.69632721
6/9/17,"3900 W Flournoy St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170609-story.html,41.87279,-87.72312
1/23/17,"3900 W Flournoy St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170123-story.html,41.87279129,-87.72312927
5/20/17,"700 S Western Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170520-story.html,41.8728418,-87.6863359
6/8/17,"600 S Cicero Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170608-story.html,41.87293,-87.74534
4/30/17,"600 S Independence Blvd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170430-story.html,41.87335,-87.72079
4/8/17,"4700 W Harrison St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170408-story.html,41.873481,-87.742813
2/7/17,"600 S Albany Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170207-story.html,41.87356152,-87.70349398
1/20/17,"600 S Sacramento Blvd, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.87361181,-87.70106591
1/22/17,"500 S Central Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.87367216,-87.76469059
1/20/17,"5200 W Congress Pkwy, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.87398195,-87.75500514
1/20/17,"5200 W Congress Pkwy, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.87398195,-87.75500514
1/20/17,"5200 W Congress Pkwy, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.87398195,-87.75500514
6/7/17,"500 S Kolmar Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170607-story.html,41.87406,-87.73974
6/1/17,"5531 W Congress Pkwy, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170601-story.html,41.87411,-87.76184
6/11/17,"4400 W Congress Pkwy, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.87427497,-87.73542419
5/18/17,"4500 W Congress Pkwy, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.87438,-87.73786
6/2/17,"4200 W Congress Pkwy, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170602-story.html,41.874505,-87.732998
1/14/17,"400 S Central Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.8745888,-87.76472546
3/28/17,"400 S Kostner Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170328-story.html,41.87500119,-87.73532443
3/28/17,"400 S Kostner Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170328-story.html,41.87500119,-87.73532443
4/30/17,"400 S Kostner Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170429-story.html,41.8750021,-87.73532719
1/10/17,"4400 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170110-story.html,41.87518291,-87.73545519
2/18/17,"4900 W Van Buren St, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170218-story.html,41.87519836,-87.74729156
6/4/17,"4300 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170604-story.html,41.87523118,-87.73301578
4/2/17,"3554 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.87545314,-87.71506503
4/2/17,"3554 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.87545314,-87.71506503
4/2/17,"3554 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.87545314,-87.71506503
4/2/17,"3554 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.87545314,-87.71506503
4/2/17,"3554 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.87545314,-87.71506503
4/2/17,"3554 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170402-story.html,41.87545314,-87.71506503
4/26/17,"3900 W Van Buren St, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170426-story.html,41.87548,-87.72331
5/16/17,"3600 W 5th Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.87569709,-87.71585626
1/23/17,"4800 W Gladys Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170123-story.html,41.8759688,-87.74528615
6/7/17,"4800 W Gladys Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-story.html,41.87596918,-87.74528656
5/21/17,"4800 W Gladys Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170520-story.html,41.87596918,-87.74528656
5/9/17,"4800 W Gladys Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170509-story.html,41.87596918,-87.74528656
2/10/17,"3000 W Van Buren St, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170209-story.html,41.87597953,-87.7012141
4/10/17,"5000 W Gladys Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170410-story.html,41.87608337,-87.74944305
3/10/17,"5000 W Gladys Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170310-story.html,41.87608337,-87.74944305
1/15/17,"2600 W Van Buren St, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.87609218,-87.69181497
5/17/17,"4700 W Gladys Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170517-story.html,41.87621,-87.74284
3/25/17,"3800 W Gladys Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170324-story.html,41.87627792,-87.72085324
4/18/17,"337 S Maplewood Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170417-story.html,41.87628174,-87.68959808
6/4/17,"5500 W Jackson Blvd, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170604-story.html,41.87660193,-87.76185548
3/18/17,"300 S Cicero Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170318-story.html,41.87664413,-87.74551392
5/11/17,"300 S Cicero Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170511-story.html,41.87665,-87.7455
3/30/17,"300 S Kilpatrick Ave, Chicago, IL 60644",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170330-story.html,41.87674195,-87.74274476
4/17/17,"300 S Kilbourn Ave, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170416-story.html,41.8767909,-87.73785442
5/30/17,"2700 W Gladys Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170530-story.html,41.87680497,-87.69392419
2/25/17,"300 S Damen Ave, Chicago, IL 60612",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170225-story.html,41.8768158,-87.67689514
3/26/17,"300 S Pulaski Rd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170325-story.html,41.87694177,-87.72558533
6/12/17,"4500 W Jackson Blvd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-man-accused-of-sexually-assaulting-coworker-s-wife-20170612-story.html,41.87698278,-87.73799513
4/30/17,"4500 W Jackson Blvd, Chicago, IL 60624",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170430-story.html,41.87698278,-87.73799513
